全国地方公共団体コード,ID,地方公共団体名,名称,名称＿カナ,名称＿通称,名称＿英語,文化財分類,種類,場所名称,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,員数（数）,員数（単位）,法人番号,所有者等,文化財指定日,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,画像,概要,概要_英語,説明,説明_英語,URL,備考
44016,BB0440160001,宮城県松島町,瑞巌寺本堂（附御成玄関）,ズイガンジホンドウ（ツケタリオナリゲンカン）,,,国宝,建造物,,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.3721014,141.0598219,,,,,,,,,1,棟,2370605000273 ,宗教法人瑞巌寺,1953/3/31,,8:30,,終了時間は季節により変更,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,55,html",
44016,BB0440160002,宮城県松島町,瑞巌寺庫裏及び廊下,ズイガンジクリオヨビロウカ,,,国宝,建造物,,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37222547,141.0602913,,,,,,,,,2,棟,2370605000273 ,宗教法人瑞巌寺,1959/6/27,,8:30,,終了時間は季節により変更,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,56,html",
44016,BB0440160003,宮城県松島町,瑞巌寺御成門,ズイガンジオナリモン,,,重要文化財,建造物,,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37179438,141.0599506,,,,,,,,,1,棟,2370605000273 ,宗教法人瑞巌寺,1956/6/28,,8:30,,終了時間は季節により変更,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,57,html",
44016,BB0440160004,宮城県松島町,瑞巌寺中門,ズイガンジチュウモン,,,重要文化財,建造物,,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37199205,141.0600579,,,,,,,,,1,棟,2370605000273 ,宗教法人瑞巌寺,1956/6/28,,8:30,,終了時間は季節により変更,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,58,html",
44016,BB0440160005,宮城県松島町,円通院霊屋,エンツウインオタマヤ,,,重要文化財,建造物,,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37121399,141.058741,,,,,,,,,1,棟,9370605000267 ,宗教法人円通院,1985/5/18,,9:00,16:00,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,59,html",
44016,BB0440160006,宮城県松島町,陽徳院霊屋,ヨウトクインオタマヤ,,,重要文化財,建造物,,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37318646,141.0601464,,,,,,,,,1,棟,8370605000284 ,宗教法人陽徳院,2012/7/9,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,60,html",
44016,BB0440160007,宮城県松島町,瑞巌寺五大堂,ズイガンジゴダイドウ,,,重要文化財,建造物,,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,"38.36976195033015,",141.0642274,,,,,,,,,1,棟,2370605000273 ,宗教法人瑞巌寺,1950/8/29,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,61,html",
44016,BB0440160008,宮城県松島町,木造五大明王像,モクゾウゴダイミョウオウゾウ,,,重要文化財,美術美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,"38.36976195033015,",141.0642274,,,,,,,,,5,躯,2370605000273 ,宗教法人瑞巌寺,1995/6/15,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,62,html",
44016,BB0440160009,宮城県松島町,瑞巌寺本堂障壁画,ズイガンジホンドウショウヘキガ,,,重要文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,161,面,2370605000273 ,宗教法人瑞巌寺,1980/6/6,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,63,html",
44016,BB0440160010,宮城県松島町,観瀾亭障壁画,カンランテイショウヘキガ,,,重要文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.36937172,141.0617529,,,,,,,,,21,面,3000020044016 ,松島町,1980/6/6,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,64,html",
44016,BB0440160011,宮城県松島町,雲版,ウンバン,,,重要文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,面,2370605000273 ,宗教法人瑞巌寺,1955/2/2,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,65,html",
44016,BB0440160012,宮城県松島町,奥州御島頼賢碑,オウシュウオシマライケンヒ,,,重要文化財,美術工芸品,雄島鞘堂,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.36442548,141.0627829,,,,,,,,,1,基,2370605000273 ,宗教法人瑞巌寺,1955/6/22,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,66,html",
44016,BB0440160013,宮城県松島町,松島,マツシマ,,,特別名勝,名勝,,44016,,宮城県宮城郡松島町,宮城県,松島町,,,,,,,,,,,,,,,,8000020040002 ,宮城県,1952/11/22,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,67,html",
44016,BB0440160014,宮城県松島町,西の浜貝塚,ニシノハマカイヅカ,,,史跡,史跡,,44016,,宮城県宮城郡松島町磯崎字西ノ浜,宮城県,松島町,磯崎字西ノ浜,,,38.38113214,141.0820268,,,,,,,,,,,3000020044016 ,松島町,1974/7/2,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,68,html",
44016,BB0440160015,宮城県松島町,観瀾亭,カンランテイ,,,県指定文化財,建造物,,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.36937172,141.0617529,,,,,,,,,1,棟,3000020044016 ,松島町,1953/3/3,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,69,html",
44016,BB0440160016,宮城県松島町,日吉山王神社本殿,ヒヨシサンノウジンジャホンデン,,,県指定文化財,建造物,,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37058905,141.0585253,,,,,,,,,1,棟,,日吉山王神社,1971/3/2,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,70,html",
44016,BB0440160017,宮城県松島町,瑞巌寺総門,ズイガンジソウモン,,,県指定文化財,建造物,,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37033039,141.062326,,,,,,,,,1,棟,2370605000273 ,宗教法人瑞巌寺,1980/8/1,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,71,html",
44016,BB0440160018,宮城県松島町,仏𣵀槃図,ブツネハンズ,,,県指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,幅,2370605000273 ,宗教法人瑞巌寺,1990/4/27,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,72,html",
44016,BB0440160019,宮城県松島町,釈迦説法図,シャカセッポウズ,,,県指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,幅,2370605000273 ,宗教法人瑞巌寺,1990/4/27,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,73,html",
44016,BB0440160020,宮城県松島町,法身性西像,ホウシンショウサイゾウ,,,県指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,幅,2370605000273 ,宗教法人瑞巌寺,1990/4/27,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,74,html",
44016,BB0440160021,宮城県松島町,蘭渓道隆像,ランケイドウリュウゾウ,,,県指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,幅,2370605000273 ,宗教法人瑞巌寺,1990/4/27,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,75,html",
44016,BB0440160022,宮城県松島町,明極聰愚像,メイキョウソウグゾウ,,,県指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,幅,2370605000273 ,宗教法人瑞巌寺,1990/4/27,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,76,html",
44016,BB0440160023,宮城県松島町,仙台城本丸大広間障壁画（鳳凰図）,センダイジョウホンマルオオヒロマショウヘキガ（ホウオウズ）,,,県指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,隻,3000020044016 ,松島町,1993/12/24,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,77,html",
44016,BB0440160024,宮城県松島町,木造伊達政宗倚像,モクゾウダテマサムネイゾウ,,,県指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,躯,2370605000273 ,宗教法人瑞巌寺,1990/4/27,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,78,html",
44016,BB0440160025,宮城県松島町,脇差,ワキサシ,,,県指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,口,2370605000273 ,宗教法人瑞巌寺,1976/3/29,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,79,html",
44016,BB0440160026,宮城県松島町,梵鐘,ボンショウ,,,県指定文化財,美術工芸品,,44016,,宮城県宮城郡松島町手樽字三浦,宮城県,松島町,手樽字三浦,,,38.37192462,141.0607632,,,,,,,,,1,口,2370605000273 ,宗教法人瑞巌寺,1961/4/1,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,80,html",
44016,BB0440160027,宮城県松島町,銅鐘,ドウショウ,,,県指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,口,2370605000273 ,宗教法人瑞巌寺,1962/6/28,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,81,html",
44016,BB0440160028,宮城県松島町,瑞巌寺の臥龍梅（紅白）,ズイガンジノガリュウバイ（コウハク）,,,県指定文化財,天然記念物,,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37206315,141.0600219,,,,,,,,,2,本,2370605000273 ,宗教法人瑞巌寺,1997/5/9,,8:30,,終了時間は季節により変更,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,82,html",
44016,BB0440160029,宮城県松島町,圓通院山門,エンツウインサンモン,,,町指定文化財,建造物,,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37100121,141.0601842,,,,,,,,,1,棟,9370605000267 ,宗教法人円通院,1970/10/1,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,83,html",
44016,BB0440160030,宮城県松島町,初原天神社厨子,ハツバラテンジンジャズシ,,,町指定文化財,建造物,初原天神社,44016,,宮城県宮城郡松島町初原字宮下,宮城県,松島町,初原字宮下,,,38.40327227,141.053829,,,,,,,,,1,棟,,初原天神社,1970/10/1,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,84,html",
44016,BB0440160031,宮城県松島町,陽徳院山門,ヨウトクインサンモン,,,町指定文化財,建造物,,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37251969,141.0608403,,,,,,,,,1,棟,8370605000284 ,宗教法人陽徳院,1970/10/1,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,85,html",
44016,BB0440160032,宮城県松島町,圓通院本堂大悲亭,エンツウインホンドウダイヒテイ,,,町指定文化財,建造物,,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37139572,141.0596602,,,,,,,,,1,棟,9370605000267 ,宗教法人円通院,1972/6/27,,9:00,16:00,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,86,html",
44016,BB0440160033,宮城県松島町,水主町の民家,カコマチノミンカ,,,町指定文化財,建造物,,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37092678,141.0605332,,,,,,,,,1,棟,2370605000273 ,宗教法人瑞巌寺,1972/6/27,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,87,html",
44016,BB0440160034,宮城県松島町,解脱院,ゲダツイン,,,町指定文化財,建造物,,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.36789962,141.060143,,,,,,,,,1,棟,2370605000273 ,宗教法人瑞巌寺,1972/6/27,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,88,html",
44016,BB0440160035,宮城県松島町,三聖堂,サンセイドウ,,,町指定文化財,建造物,,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37078063,141.0604152,,,,,,,,,1,棟,2370605000273 ,宗教法人瑞巌寺,1978/7/15,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,89,html",
44016,BB0440160036,宮城県松島町,富山観音堂,トミヤマカンノンドウ,,,町指定文化財,建造物,,44016,,宮城県宮城郡松島町手樽字三浦,宮城県,松島町,手樽字三浦,,,38.3973225,141.1072171,,,,,,,,,1,棟,9370605000275 ,宗教法人大仰寺,2009/8/3,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,90,html",
44016,BB0440160037,宮城県松島町,富山仁王門,トミヤマニオウモン,,,町指定文化財,建造物,,44016,,宮城県宮城郡松島町手樽字三浦,宮城県,松島町,手樽字三浦,,,38.39708286,141.1071742,,,,,,,,,1,棟,9370605000275 ,宗教法人大仰寺,2009/8/3,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,91,html",
44016,BB0440160038,宮城県松島町,観月楼（附　旅籠としての記録類）,カンゲツロウ（ツケタリ　ハタゴトシテノキロクルイ）,,,町指定文化財,建造物,,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37013739,141.0628177,,,,,,,,,1,棟,3370601001010 ,株式会社大宮司,2013/4/24,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,92,html",
44016,BB0440160039,宮城県松島町,富山大仰寺本堂,トミヤマダイギョウジホンドウ,,,町指定文化財,建造物,,44016,,宮城県宮城郡松島町手樽字三浦,宮城県,松島町,手樽字三浦,,,38.39679511,141.1067628,,,,,,,,,1,棟,9370605000275 ,宗教法人大仰寺,2015/2/1,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,93,html",
44016,BB0440160040,宮城県松島町,松島真景図,マツシマシンケイズ,,,町指定文化財,美術工芸品,観瀾亭松島博物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.36956203,141.0614034,,,,,,,,,1,幅,3000020044016 ,松島町,1790/10/1,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,94,html",
44016,BB0440160041,宮城県松島町,伊達政宗像,ダテマサムネゾウ,,,町指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,幅,2370605000273 ,宗教法人瑞巌寺,1990/4/6,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,95,html",
44016,BB0440160042,宮城県松島町,伊達忠宗像,ダテタダムネゾウ,,,町指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,幅,2370605000273 ,宗教法人瑞巌寺,1990/4/6,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,96,html",
44016,BB0440160043,宮城県松島町,伊達綱宗像,ダテツナムネゾウ,,,町指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,幅,2370605000273 ,宗教法人瑞巌寺,1990/4/6,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,97,html",
44016,BB0440160044,宮城県松島町,伊達綱村像,ダテツナムラゾウ,,,町指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,幅,2370605000273 ,宗教法人瑞巌寺,1990/4/6,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,98,html",
44016,BB0440160045,宮城県松島町,伊達吉村像,ダテヨシムラゾウ,,,町指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,幅,2370605000273 ,宗教法人瑞巌寺,1990/4/6,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,99,html",
44016,BB0440160046,宮城県松島町,伊達宗村像,ダテムネムラゾウ,,,町指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,幅,2370605000273 ,宗教法人瑞巌寺,1990/4/6,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,100,html",
44016,BB0440160047,宮城県松島町,伊達重村像,ダテシゲムラゾウ,,,町指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,幅,2370605000273 ,宗教法人瑞巌寺,1990/4/6,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,101,html",
44016,BB0440160048,宮城県松島町,伊達斉村像,ダテナリムラゾウ,,,町指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,幅,2370605000273 ,宗教法人瑞巌寺,1990/4/6,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,102,html",
44016,BB0440160049,宮城県松島町,伊達周宗像,ダテチカムネゾウ,,,町指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,幅,2370605000273 ,宗教法人瑞巌寺,1990/4/6,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,103,html",
44016,BB0440160050,宮城県松島町,伊達斉宗像,ダテナリムネゾウ,,,町指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,幅,2370605000273 ,宗教法人瑞巌寺,1990/4/6,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,104,html",
44016,BB0440160051,宮城県松島町,伊達斉義像,ダテナリヨシゾウ,,,町指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,幅,2370605000273 ,宗教法人瑞巌寺,1990/4/6,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,105,html",
44016,BB0440160052,宮城県松島町,伊達斉邦像,ダテナリクニゾウ,,,町指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,幅,2370605000273 ,宗教法人瑞巌寺,1990/4/6,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,106,html",
44016,BB0440160053,宮城県松島町,陽徳院田村氏像,ヨウトクインタムラシゾウ,,,町指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,幅,2370605000273 ,宗教法人瑞巌寺,1990/4/6,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,107,html",
44016,BB0440160054,宮城県松島町,伊達光宗像,ダテミツムネゾウ,,,町指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,幅,2370605000273 ,宗教法人瑞巌寺,1990/4/6,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,108,html",
44016,BB0440160055,宮城県松島町,天麟院五郎八姫像,テンリンインイロハヒメゾウ,,,町指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,幅,2370605000273 ,宗教法人瑞巌寺,1990/4/6,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,109,html",
44016,BB0440160056,宮城県松島町,雲居希膺像,ウンゴキヨウゾウ,,,町指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,幅,2370605000273 ,宗教法人瑞巌寺,1990/4/6,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,110,html",
44016,BB0440160057,宮城県松島町,洞水東初像,ドウスイトウショゾウ,,,町指定文化財,美術工芸品,瑞巌寺宝物館,44016,,宮城県宮城郡松島町松島字町内,宮城県,松島町,松島字町内,,,38.37192462,141.0607632,,,,,,,,,1,幅,2370605000273 ,宗教法人瑞巌寺,1990/4/6,,,,,,,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/9,0,111,html",
